TSNE1,TSNE2,Cluster,Engagement Rate,Platform,Age,Gender,Sentiment,Region
46.11889,-3.076384,3,32.2,Instagram,39,1,Positive,Azerbaijan
-13.12454,-42.8939,0,83.62,Facebook,41,0,Negative,Azerbaijan
32.330227,-18.653774,0,17.56,Facebook,58,0,Positive,Argentina
-62.781605,-22.634048,4,84.96,Instagram,55,1,Unknown,Ecuador
6.603343,-0.700431,2,45.01,Twitter,62,0,Unknown,Dominican Republic
40.316013,20.197714,3,36.8,LinkedIn,51,2,Negative,Bangladesh
13.062998,-4.069711,0,43.6,Twitter,36,2,Neutral,Togo
57.432167,30.204351,3,12.31,Twitter,25,0,Unknown,Zambia
60.774414,-18.936108,3,77.89,Instagram,46,0,Unknown,Costa Rica
-82.82226,30.134293,1,22.52,LinkedIn,47,1,Unknown,Slovenia
-16.537476,-29.882364,0,45.65,Facebook,22,0,Unknown,Indonesia
-27.429384,8.998268,1,13.98,Facebook,38,1,Negative,Indonesia
22.352057,-15.022254,0,67.74,Instagram,20,2,Unknown,Senegal
-78.33107,-24.959375,4,63.17,Facebook,45,2,Neutral,Chile
-71.26858,37.29195,1,25.2,Facebook,37,0,Negative,Albania
19.902798,13.271111,2,32.63,Instagram,37,1,Unknown,Heard Island and McDonald Islands
29.140669,-10.794582,0,45.79,Instagram,25,0,Unknown,Lebanon
-17.960417,2.1003504,2,43.27,Twitter,21,2,Unknown,Madagascar
-39.83646,38.06801,1,21.08,Twitter,48,0,Neutral,Serbia
12.890795,2.7185285,2,16.73,Instagram,45,0,Unknown,Portugal
35.32034,-31.138954,0,104.6,Instagram,31,0,Unknown,Nauru
-77.148094,19.691025,1,18.75,LinkedIn,63,0,Negative,Gabon
-52.03859,-9.72621,4,39.58,Instagram,22,0,Unknown,Mozambique
71.750854,-29.046518,3,111.94,Twitter,60,2,Negative,Burkina Faso
-78.64422,30.232294,1,17.15,Twitter,48,2,Unknown,Guadeloupe
35.14503,46.517567,2,27.61,LinkedIn,41,1,Neutral,Poland
-68.678535,-7.0950356,4,22.04,Twitter,31,1,Negative,Lesotho
-30.799654,20.296083,1,14.86,Twitter,33,0,Unknown,Netherlands
0.665172,-4.4044294,0,51.9,Facebook,44,2,Positive,Pitcairn Islands
16.920391,-2.3324656,0,52.14,Instagram,24,1,Unknown,Egypt
38.708023,-41.698303,0,77.42,Facebook,37,2,Unknown,Switzerland
-39.080486,-18.58169,4,39.86,Facebook,40,1,Unknown,Martinique
76.259674,-18.269285,3,46.43,LinkedIn,40,0,Unknown,Slovenia
-13.46251,-45.25894,0,149.55,Instagram,62,0,Unknown,Aruba
-40.766712,43.00815,1,11.18,Twitter,47,2,Unknown,Malta
-77.03675,-2.397286,4,38.49,Twitter,38,0,Neutral,Ghana
77.30393,13.131938,3,8.08,Instagram,32,2,Unknown,Zambia
25.801836,8.6435175,2,16.69,LinkedIn,55,0,Unknown,Djibouti
42.024593,38.77984,2,21.33,Twitter,28,1,Positive,Andorra
-14.401591,42.076862,2,10.84,Facebook,48,1,Neutral,Moldova
41.774204,40.592457,2,19.87,Facebook,40,1,Unknown,Uganda
-65.55315,-23.770134,4,61.47,Facebook,49,2,Positive,Mexico
46.02982,4.299642,3,17.46,Twitter,47,2,Positive,Saudi Arabia
66.23552,28.437983,3,30.38,LinkedIn,18,1,Positive,Korea
-67.69908,-14.066409,4,38.89,Twitter,26,0,Unknown,French Guiana
-51.08708,-18.068031,4,49.64,LinkedIn,32,1,Positive,North Macedonia
5.3996534,-42.835064,0,73.35,Facebook,41,0,Unknown,Bolivia
67.5637,2.7380836,3,18.96,Twitter,63,0,Negative,Guinea
-45.15433,-35.028458,4,88.88,LinkedIn,29,2,Neutral,Guatemala
-26.4256,15.282093,1,27.49,Facebook,29,0,Unknown,Turkey
48.094646,-25.587078,3,27.35,LinkedIn,46,0,Unknown,Somalia
-77.93895,33.89945,1,16.68,LinkedIn,31,1,Unknown,Mauritius
-56.132668,-17.946873,4,38.13,Facebook,43,1,Unknown,Sudan
-59.02943,-38.272465,4,152.83,Instagram,37,1,Unknown,Australia
-15.12039,42.684464,2,7.5,Twitter,40,2,Unknown,Spain
41.547966,-9.253806,3,46.95,Instagram,46,0,Neutral,Jordan
68.00924,-30.589445,3,99.62,Facebook,55,2,Unknown,Puerto Rico
48.615913,-39.624283,0,146.91,Facebook,35,1,Negative,Martinique
2.8100762,23.689907,2,17.27,Facebook,27,2,Neutral,South Georgia and the South Sandwich Islands
77.20421,34.07401,3,14.18,Facebook,51,1,Unknown,Norway
-71.24072,24.77592,1,17.67,LinkedIn,65,0,Unknown,Nauru
14.991799,19.164448,2,22.41,Instagram,26,1,Negative,Samoa
-81.94923,1.1165612,4,48.32,Instagram,63,0,Unknown,Moldova
1.3218145,-37.55505,0,78.56,LinkedIn,29,1,Unknown,Egypt
1.0546142,22.237595,2,26.93,Facebook,37,0,Unknown,Bahamas
-31.158978,-17.91118,4,17.15,Instagram,27,2,Unknown,Romania
78.91728,-21.752254,3,71.8,Instagram,32,2,Neutral,Kyrgyz Republic
16.017147,-35.141758,0,79.69,LinkedIn,51,2,Neutral,Dominican Republic
-30.621017,41.508194,1,18.23,Twitter,31,1,Unknown,Denmark
-20.939266,-1.6420949,4,19.25,LinkedIn,22,2,Unknown,Palestinian Territory
-11.070322,0.85202515,2,44.11,Instagram,52,1,Unknown,Finland
-22.32564,42.24507,2,11.08,Twitter,49,1,Unknown,Somalia
10.318449,41.90705,2,20.16,Facebook,47,0,Unknown,Albania
44.991985,15.747439,3,13.58,LinkedIn,33,2,Negative,Liechtenstein
58.448944,29.134329,3,9.48,Facebook,20,2,Negative,Mozambique
-59.28395,22.80939,1,29.84,LinkedIn,36,0,Neutral,Bangladesh
44.959103,-15.785868,3,41.53,LinkedIn,49,1,Unknown,Lithuania
69.9442,12.08852,3,39.24,Facebook,50,1,Unknown,Nicaragua
-9.038282,11.916833,2,16.38,Instagram,55,2,Neutral,Faroe Islands
-12.158541,-27.252192,0,63.5,Instagram,36,0,Unknown,Saudi Arabia
56.78839,-8.746014,3,42.51,Twitter,35,2,Unknown,Haiti
11.157179,-47.028225,0,97.59,Twitter,20,0,Neutral,British Virgin Islands
-84.11278,-9.198169,4,58.36,Twitter,61,1,Neutral,Guatemala
-39.766235,36.38392,1,10.28,LinkedIn,38,2,Negative,Sao Tome and Principe
2.137203,-40.48776,0,26.57,Twitter,60,2,Positive,Israel
22.09058,0.2544992,2,22.34,Twitter,45,0,Neutral,Lao People's Democratic Republic
-43.020683,21.288815,1,26.35,Facebook,27,0,Unknown,Palestinian Territory
81.06403,9.048125,3,25.81,Instagram,22,1,Neutral,Taiwan
4.3163004,-28.952847,0,22.89,Instagram,25,0,Unknown,Syrian Arab Republic
-4.1734867,43.642624,2,16.69,Facebook,37,2,Unknown,Indonesia
-78.90969,-9.14748,4,51.25,Twitter,23,1,Unknown,Zambia
30.792297,-16.914503,0,38.19,LinkedIn,18,0,Neutral,Trinidad and Tobago
11.475732,-39.356785,0,35.18,Twitter,48,0,Unknown,Cocos (Keeling) Islands
5.947643,-43.775696,0,80.13,LinkedIn,41,1,Neutral,Korea
-85.00947,-25.416332,4,68.8,Twitter,38,1,Positive,Algeria
-43.15619,-39.568665,4,95.77,Facebook,55,1,Neutral,Argentina
7.1505575,-0.91565865,2,41.8,Twitter,62,1,Unknown,Cameroon
83.602135,-13.883015,3,23.9,Twitter,62,1,Unknown,Tajikistan
-2.1060433,-14.605158,0,17.39,Facebook,49,0,Unknown,Kazakhstan
-60.373013,-0.52966195,4,34.83,LinkedIn,32,0,Unknown,Liechtenstein
16.726074,-42.010544,0,160.05,Instagram,54,2,Unknown,Gambia
51.446934,12.740121,3,35.75,Instagram,55,1,Negative,Saint Kitts and Nevis
76.20498,-31.976067,3,119.25,Twitter,44,0,Unknown,Guam
-38.428577,-15.057308,4,7.84,LinkedIn,38,1,Negative,Cyprus
-74.1692,-22.54298,4,38.81,LinkedIn,51,0,Positive,Mozambique
17.566156,-29.47088,0,83.83,Twitter,20,0,Negative,Christmas Island
75.32785,25.638866,3,14.78,Facebook,65,0,Unknown,Mali
-43.551407,-36.954006,4,65.64,LinkedIn,52,0,Neutral,Mauritius
8.407221,-30.389061,0,78.3,Twitter,26,2,Positive,Armenia
9.15935,-13.728399,0,28.52,LinkedIn,51,2,Positive,Saint Pierre and Miquelon
-81.13889,-10.6954565,4,31.74,Twitter,61,1,Unknown,Christmas Island
-15.8884,27.596035,2,10.05,Instagram,63,0,Unknown,Barbados
17.073551,43.385902,2,9.58,Instagram,28,0,Unknown,Netherlands Antilles
41.351376,22.68912,3,28.4,Twitter,36,2,Positive,Benin
-4.156858,-32.14562,0,49.11,LinkedIn,36,0,Positive,Liberia
-65.34463,11.402772,1,16.02,Instagram,36,0,Unknown,Hong Kong
42.666664,-45.44417,0,85.94,Facebook,65,2,Unknown,Fiji
-84.087845,-11.1688175,4,56.55,Facebook,65,0,Unknown,Pakistan
-30.293991,-8.774507,4,31.17,Facebook,18,1,Neutral,Guatemala
1.7578778,-11.825456,0,9.19,Facebook,42,2,Negative,Russian Federation
22.99411,-2.1778424,0,29.51,Twitter,65,1,Unknown,Samoa
29.230988,6.033463,2,19.86,Instagram,36,1,Unknown,Bangladesh
-69.21714,29.886057,1,21.96,Facebook,58,2,Unknown,Iraq
34.906906,16.218334,2,36.8,Instagram,60,2,Unknown,Myanmar
29.322924,37.886803,2,16.66,Twitter,48,0,Unknown,Central African Republic
50.408108,-33.016582,0,64.75,Instagram,26,2,Negative,Tunisia
-28.789001,-35.819267,4,40.97,Facebook,20,0,Neutral,Eritrea
12.838876,-31.636444,0,78.74,Twitter,53,0,Positive,Saint Pierre and Miquelon
10.051495,8.952038,2,24.77,Facebook,51,2,Negative,Barbados
54.667137,36.557003,3,13.54,LinkedIn,59,2,Unknown,Saint Helena
38.900925,16.109354,3,39.99,Facebook,59,2,Unknown,French Guiana
66.96502,-26.519724,3,83.29,Facebook,27,0,Unknown,Ghana
-13.092173,-21.954868,0,51.59,Instagram,61,0,Negative,Northern Mariana Islands
34.458687,-20.629515,0,40.47,Instagram,45,2,Positive,United States of America
44.0258,-33.54381,0,107.45,Facebook,29,2,Unknown,Aruba
77.15206,-28.193974,3,258.91,Twitter,21,1,Neutral,Singapore
77.56903,33.893402,3,16.68,Twitter,52,1,Unknown,Brunei Darussalam
-11.149772,-44.95783,0,116.72,Facebook,24,2,Negative,Turks and Caicos Islands
32.293537,24.573715,2,18.41,Facebook,31,0,Negative,Cocos (Keeling) Islands
-48.54511,43.815193,1,11.07,Facebook,65,2,Neutral,Armenia
20.667131,5.4359407,2,20.4,Facebook,60,1,Positive,Venezuela
-4.2120156,-14.43383,0,17.45,Twitter,20,1,Positive,Timor-Leste
19.597538,-41.29298,0,233.02,Facebook,60,1,Unknown,China
46.961754,-40.52644,0,153.88,LinkedIn,48,0,Unknown,Tunisia
-47.95839,39.155743,1,21.5,Facebook,31,1,Negative,Zambia
72.120514,8.542775,3,37.48,Twitter,55,2,Unknown,Romania
-34.988304,-41.572193,4,70.52,Facebook,18,1,Unknown,Kyrgyz Republic
-3.5992904,7.214125,2,27.62,Twitter,60,0,Neutral,Tokelau
-11.726799,39.164646,2,15.66,Facebook,54,1,Unknown,Holy See (Vatican City State)
-37.512474,24.769627,1,10.05,Instagram,55,2,Unknown,South Africa
52.109295,23.003963,3,12.93,Instagram,57,0,Neutral,Peru
34.677853,16.409437,2,32.82,Instagram,43,1,Positive,Botswana
46.13529,-14.500166,3,23.58,Facebook,28,1,Unknown,American Samoa
58.588646,-33.73218,3,148.24,Instagram,25,2,Unknown,Slovenia
-59.79159,4.4084363,1,46.04,Instagram,52,1,Unknown,Iraq
71.22759,13.364674,3,26.16,Twitter,40,2,Unknown,Yemen
-3.234435,-33.357014,0,58.42,Facebook,26,2,Unknown,Pakistan
-66.59706,22.563602,1,15.7,LinkedIn,58,1,Unknown,Korea
-40.404243,-22.096571,4,51.15,Instagram,43,2,Unknown,Martinique
29.121103,-34.259617,0,125.6,LinkedIn,46,1,Unknown,Pakistan
12.336104,-19.709822,0,47.12,Instagram,32,0,Negative,Antigua and Barbuda
4.026967,-35.498592,0,49.78,Facebook,60,0,Positive,Christmas Island
36.25591,44.98578,2,21.29,Facebook,41,1,Unknown,Montenegro
-63.40074,26.574903,1,37.85,LinkedIn,31,0,Neutral,Niue
63.793278,-7.2189317,3,19.74,LinkedIn,46,2,Unknown,Romania
11.100081,37.051594,2,12.44,Facebook,36,1,Unknown,Latvia
-40.76391,-1.1846943,4,28.67,Facebook,33,2,Unknown,Niger
-50.81871,7.341902,1,45.37,Twitter,35,2,Neutral,Bouvet Island (Bouvetoya)
10.272777,6.633508,2,17.49,Instagram,18,1,Unknown,Denmark
-24.735142,-36.422375,4,116.04,Twitter,18,2,Neutral,Honduras
60.02073,-9.495373,3,58.31,LinkedIn,41,2,Negative,Burkina Faso
-41.461777,8.531803,1,36.77,Facebook,39,0,Positive,Marshall Islands
-19.007647,42.82188,2,9.12,Twitter,60,0,Unknown,Bhutan
69.69337,25.358912,3,22.83,Instagram,28,2,Unknown,Saint Martin
64.39319,-20.04648,3,89.86,LinkedIn,25,0,Positive,Tokelau
17.430212,-41.28535,0,104.55,LinkedIn,20,1,Unknown,Singapore
83.45194,-19.262068,3,25.76,LinkedIn,50,0,Unknown,Nauru
48.45602,-15.688036,3,16.63,Twitter,23,1,Unknown,Montserrat
47.12325,16.44366,3,15.28,LinkedIn,53,1,Positive,Marshall Islands
-52.30327,-11.774697,4,44.19,Twitter,32,1,Unknown,Chile
26.802553,1.1757528,2,33.44,Instagram,28,2,Positive,Monaco
-30.650661,43.59122,1,20.43,Instagram,39,2,Negative,Timor-Leste
-44.008488,-32.922424,4,66.74,Twitter,31,0,Negative,Solomon Islands
76.54431,-10.127154,3,61.03,Facebook,32,0,Unknown,Pitcairn Islands
-41.721428,-6.882764,4,11.2,LinkedIn,18,1,Negative,Saudi Arabia
7.034018,-0.7984674,2,42.48,Instagram,53,0,Unknown,Armenia
57.84857,22.017298,3,20.82,Instagram,48,1,Negative,Martinique
23.332502,38.048767,2,11.63,Twitter,46,1,Unknown,Finland
42.09019,28.66282,3,23.76,Facebook,58,0,Negative,Switzerland
46.520428,17.977888,3,15.42,LinkedIn,24,0,Positive,Namibia
-60.334076,-37.275204,4,88.87,Facebook,42,0,Unknown,Kenya
-24.465658,10.237192,1,12.42,Twitter,30,1,Unknown,Korea
45.13469,37.0674,3,8.53,Facebook,56,2,Positive,Mayotte
-75.848045,32.54064,1,12.26,Instagram,60,0,Negative,Yemen
-75.27928,22.240791,1,25.47,Twitter,42,2,Unknown,Armenia
-83.60582,29.235512,1,22.47,Twitter,26,1,Negative,Botswana
-44.80377,20.059332,1,20.07,Twitter,45,0,Negative,United States of America
31.671314,-35.6035,0,62.76,Instagram,19,2,Negative,Nauru
28.289053,-5.322385,0,27.88,Facebook,53,1,Unknown,Netherlands Antilles
-15.229687,46.37978,2,18.91,Facebook,28,2,Unknown,United States Minor Outlying Islands
37.798206,45.788837,2,32.39,LinkedIn,50,2,Positive,United Kingdom
-13.370405,27.213297,2,15.86,Twitter,19,0,Neutral,Guam
-35.076836,-43.087234,4,30.77,LinkedIn,38,1,Negative,Netherlands
-28.933573,12.104002,1,10.94,Twitter,59,0,Negative,Albania
-47.591656,-42.164326,4,202.38,Twitter,39,0,Unknown,United States Minor Outlying Islands
45.890347,10.68293,3,18.78,Facebook,34,1,Neutral,Honduras
-32.134716,38.78488,1,26.82,Twitter,22,2,Negative,Burundi
-16.999392,21.3178,2,30.82,Facebook,37,1,Unknown,Malawi
-71.387314,-15.933958,4,20.87,Instagram,64,1,Unknown,Spain
16.73342,-46.7713,0,35.69,LinkedIn,31,2,Negative,Cuba
-21.584072,28.652456,2,20.42,LinkedIn,39,1,Neutral,Maldives
9.304437,-30.526014,0,98.08,LinkedIn,43,2,Unknown,Bolivia
56.81554,28.972157,3,19.84,Facebook,22,1,Neutral,Czech Republic
13.957064,13.644048,2,38.91,Instagram,23,1,Unknown,Uganda
-70.45827,-25.98498,4,77.95,Facebook,52,2,Unknown,Micronesia
28.065243,6.1267214,2,14.37,Instagram,50,1,Neutral,Algeria
76.467674,12.926821,3,20.12,Facebook,43,2,Neutral,Panama
20.12046,20.435753,2,31.91,LinkedIn,36,2,Unknown,Israel
-35.17063,-42.81486,4,50.88,LinkedIn,39,1,Positive,Northern Mariana Islands
46.31578,-20.903425,3,32.47,Twitter,19,0,Neutral,Serbia
59.408413,34.359432,3,17.05,Twitter,61,1,Unknown,Swaziland
74.65746,-10.436574,3,53.84,Facebook,42,2,Unknown,Uzbekistan
-46.728027,-5.4327316,4,23.67,Instagram,30,2,Positive,Jordan
-75.51063,-8.65719,4,51.54,Facebook,41,2,Negative,North Macedonia
-57.66076,-36.550644,4,86.0,Instagram,27,1,Positive,Guatemala
74.600105,3.1120749,3,39.24,LinkedIn,52,0,Negative,Cape Verde
-54.331604,-31.393618,4,40.94,LinkedIn,54,0,Unknown,Czech Republic
33.24465,30.054304,2,38.57,Instagram,36,0,Unknown,Libyan Arab Jamahiriya
-29.055424,10.630018,1,9.61,LinkedIn,40,0,Unknown,Montenegro
-20.382868,12.170066,2,24.2,Facebook,18,1,Negative,French Polynesia
32.92843,-33.340855,0,139.02,Facebook,55,1,Positive,Latvia
79.884315,36.787697,3,18.73,Facebook,22,1,Positive,Bolivia
54.46783,12.495944,3,31.67,Facebook,20,0,Unknown,Israel
42.000694,12.826174,3,18.53,Instagram,51,0,Neutral,French Guiana
-57.653595,24.220152,1,28.33,Twitter,37,1,Unknown,Slovenia
-14.680177,14.765669,2,34.92,Twitter,46,2,Unknown,Jersey
67.44713,23.799482,3,32.71,LinkedIn,29,1,Unknown,Nicaragua
-24.912058,35.419262,1,33.18,Twitter,21,2,Negative,Monaco
-62.633488,31.764072,1,12.16,Instagram,27,1,Unknown,Guyana
-38.01115,-39.64497,4,156.96,LinkedIn,43,2,Unknown,Iran
48.657825,-24.837431,3,9.44,LinkedIn,28,1,Positive,New Caledonia
-73.91137,-32.98242,4,128.55,Twitter,40,0,Positive,Cuba
68.63632,29.528025,3,22.0,LinkedIn,33,0,Unknown,France
-39.068256,-42.638783,4,74.01,LinkedIn,50,1,Neutral,Saint Lucia
-27.403131,-22.15379,4,51.41,Instagram,19,0,Negative,Martinique
-21.26035,6.4946995,2,24.38,Twitter,49,1,Unknown,Latvia
-10.355509,42.297493,2,8.37,Facebook,43,1,Unknown,Burundi
-12.842672,-21.85774,0,52.35,Instagram,31,1,Neutral,United Arab Emirates
-24.517344,36.571198,1,28.67,Facebook,58,2,Unknown,Aruba
11.631112,-20.47057,0,50.05,Twitter,51,2,Unknown,El Salvador
9.024683,-36.755287,0,70.87,Twitter,42,2,Positive,Montserrat
47.650597,-26.616535,0,32.0,Twitter,43,0,Unknown,Panama
62.700066,-7.3803487,3,30.38,Instagram,18,1,Unknown,Samoa
-55.21686,-40.188038,4,217.88,Instagram,29,2,Unknown,American Samoa
-57.681175,10.376637,1,18.89,LinkedIn,18,0,Negative,Sao Tome and Principe
-60.030376,-24.781652,4,105.63,Instagram,56,1,Negative,Congo
2.796583,6.503443,2,33.36,Facebook,36,2,Unknown,Puerto Rico
-15.202506,29.976261,2,24.04,Facebook,47,0,Unknown,Uruguay
-71.34338,34.555313,1,22.8,Twitter,34,2,Positive,Falkland Islands (Malvinas)
-65.73378,-10.208356,4,40.31,Facebook,38,2,Unknown,Norway
-71.61683,-5.54608,4,19.76,Facebook,21,0,Negative,Kyrgyz Republic
-73.04417,-24.242136,4,28.8,Instagram,21,2,Unknown,Yemen
-83.81697,31.492222,1,35.97,LinkedIn,52,2,Negative,Australia
-77.040245,-22.56057,4,28.0,LinkedIn,20,0,Unknown,Iran
31.432755,-35.15501,0,73.77,Twitter,38,0,Unknown,Guinea
47.452335,-30.272493,0,63.89,Instagram,42,1,Neutral,Sudan
-72.58274,22.636908,1,22.37,LinkedIn,39,1,Negative,Antigua and Barbuda
81.5221,11.791521,3,34.53,LinkedIn,64,1,Positive,Tuvalu
0.09274686,-26.056808,0,48.33,Facebook,59,2,Positive,Micronesia
4.609584,29.386446,2,20.72,LinkedIn,50,1,Unknown,Spain
-74.55863,-26.722937,4,61.91,Instagram,39,0,Unknown,Morocco
34.432518,47.090816,2,28.3,Facebook,39,2,Unknown,Mexico
-37.651436,37.619343,1,15.63,Twitter,21,1,Neutral,India
64.75884,2.1304169,3,34.34,Instagram,22,2,Unknown,India
37.630733,-41.685005,0,22.11,Instagram,42,2,Neutral,Panama
-10.099065,12.008165,2,13.6,Twitter,65,0,Positive,Heard Island and McDonald Islands
-72.28431,-24.77399,4,44.91,Facebook,56,1,Negative,Nigeria
-34.981544,-43.521988,4,17.29,Instagram,50,1,Unknown,Timor-Leste
18.55615,35.44981,2,18.67,Facebook,56,2,Unknown,French Polynesia
-3.3178675,-34.462723,0,72.95,Twitter,58,1,Unknown,Equatorial Guinea
-33.463074,37.32474,1,16.3,Twitter,47,2,Neutral,Trinidad and Tobago
-30.865688,-19.719294,4,33.03,Instagram,20,0,Positive,Solomon Islands
76.32054,-3.5056746,3,26.35,Facebook,19,2,Positive,Italy
79.238434,34.49728,3,22.59,Twitter,60,2,Negative,Guinea-Bissau
58.364437,-7.4414754,3,39.11,Instagram,37,2,Positive,Netherlands
39.853245,31.567312,2,10.55,Instagram,48,2,Negative,Seychelles
-25.276514,-11.661789,4,29.98,Twitter,51,0,Negative,French Polynesia
43.946228,-26.685219,0,58.44,LinkedIn,49,0,Negative,Panama
83.14668,-15.967338,3,39.17,Facebook,59,1,Unknown,Palestinian Territory
77.65785,-22.078386,3,84.76,LinkedIn,39,0,Unknown,Tokelau
-7.1087723,36.46464,2,24.42,LinkedIn,41,1,Unknown,Montenegro
44.95862,-2.3181078,3,34.43,Facebook,46,0,Unknown,Monaco
79.08424,32.059814,3,21.74,Facebook,56,2,Unknown,Argentina
34.500526,-26.682383,0,72.12,Instagram,59,2,Positive,Guam
76.19297,32.794125,3,12.39,Facebook,60,2,Neutral,Greece
-63.63956,34.933495,1,15.9,Instagram,50,1,Unknown,French Polynesia
-76.7293,17.560894,1,23.13,Twitter,34,0,Positive,Nicaragua
80.57462,-6.0427322,3,17.26,LinkedIn,33,0,Unknown,Ghana
72.86138,17.970509,3,18.13,Facebook,20,1,Unknown,Christmas Island
7.16989,33.3914,2,13.49,Instagram,64,1,Unknown,Uganda
79.76358,9.565751,3,17.48,Instagram,18,1,Positive,Lebanon
-75.69542,19.656116,1,15.16,Instagram,63,0,Unknown,Israel
-80.97153,6.2975955,1,13.51,Twitter,52,0,Unknown,Colombia
-32.66456,-19.681461,4,38.63,Twitter,60,1,Neutral,Congo
-82.64264,-26.304436,4,74.9,Facebook,41,2,Unknown,Paraguay
10.144496,-14.328922,0,13.3,Facebook,40,0,Positive,Nauru
-15.369968,45.44748,2,19.28,Facebook,36,2,Neutral,Senegal
34.81429,41.970806,2,16.98,Facebook,31,2,Unknown,China
60.0192,-14.934452,3,66.82,Facebook,53,0,Unknown,Cayman Islands
7.891907,41.41493,2,17.78,Instagram,58,0,Negative,Christmas Island
-39.55781,-42.824593,4,40.44,LinkedIn,64,2,Unknown,Austria
-77.35414,-35.421387,4,231.22,Twitter,44,0,Neutral,United Kingdom
3.6482484,38.904198,2,20.92,LinkedIn,53,0,Neutral,Bahrain
64.52697,-10.884301,3,39.9,LinkedIn,44,0,Unknown,Palestinian Territory
13.43882,-46.752182,0,97.2,Twitter,42,1,Unknown,Haiti
-14.889941,46.974716,2,27.22,Instagram,26,1,Unknown,Madagascar
-53.948532,40.041744,1,18.55,Twitter,51,0,Unknown,Tuvalu
-0.8361041,-43.620384,0,87.58,LinkedIn,62,0,Positive,Saint Martin
55.669483,-9.053295,3,51.24,Instagram,43,2,Unknown,Ethiopia
-68.737564,10.422288,1,28.85,Instagram,54,2,Unknown,Panama
35.549797,30.93555,2,23.76,Instagram,24,0,Positive,Bahamas
-14.023161,-25.7146,0,82.27,Twitter,24,1,Positive,Malta
-14.130237,-39.48187,0,60.48,LinkedIn,46,1,Unknown,Cuba
23.750973,12.63957,2,17.41,Instagram,18,2,Positive,Guyana
-28.856598,43.810303,1,17.09,LinkedIn,54,1,Negative,Cyprus
72.60323,2.0424857,3,18.39,LinkedIn,47,1,Positive,United States Minor Outlying Islands
-80.115364,22.681627,1,17.03,Instagram,43,2,Positive,Slovakia (Slovak Republic)
42.16153,-38.096405,0,180.74,Facebook,56,2,Unknown,Reunion
-11.232892,-40.66042,0,123.67,Twitter,32,1,Positive,Guyana
-77.97918,13.072155,1,27.54,Twitter,63,1,Unknown,Isle of Man
-78.43077,25.264511,1,4.19,Facebook,18,2,Unknown,Sweden
67.64578,8.654094,3,49.07,LinkedIn,46,0,Unknown,Costa Rica
83.36133,28.233881,3,24.18,Twitter,64,1,Negative,Eritrea
-23.579382,20.54396,1,22.51,LinkedIn,21,2,Unknown,Heard Island and McDonald Islands
34.38206,-12.455428,0,24.44,Facebook,47,1,Unknown,Italy
0.3005187,26.27215,2,27.93,LinkedIn,47,1,Unknown,Finland
77.35968,4.3401213,3,57.65,Twitter,39,0,Unknown,Finland
33.977516,45.34046,2,21.51,Twitter,45,2,Unknown,Indonesia
-59.585175,-4.7902446,4,40.48,Twitter,55,0,Unknown,Peru
22.362064,17.52781,2,31.5,Instagram,32,1,Unknown,Isle of Man
-11.6517,8.4433,2,25.64,LinkedIn,58,0,Unknown,Afghanistan
18.171053,36.347553,2,13.85,LinkedIn,42,1,Negative,Ecuador
-75.77244,32.7709,1,7.96,Instagram,25,2,Unknown,New Caledonia
-74.26702,-20.36433,4,31.7,LinkedIn,58,0,Neutral,Serbia
-77.5691,23.183165,1,6.6,LinkedIn,47,1,Unknown,Bhutan
33.754715,-10.822892,0,35.99,Instagram,45,0,Unknown,Eritrea
-64.57327,19.26526,1,11.1,Instagram,46,0,Unknown,Chile
-29.121422,11.670271,1,8.14,Facebook,27,0,Positive,Myanmar
82.0016,21.273848,3,28.34,Twitter,59,2,Unknown,Nigeria
-57.546894,39.88125,1,15.97,Instagram,51,1,Unknown,Latvia
4.826152,28.834873,2,24.75,Facebook,63,2,Positive,Benin
15.422827,-34.78788,0,76.75,Facebook,38,1,Unknown,French Polynesia
11.569299,-13.901306,0,37.44,Facebook,62,1,Unknown,Somalia
59.414974,-15.439988,3,67.73,LinkedIn,36,1,Unknown,Gambia
32.571133,-36.681934,0,96.21,LinkedIn,26,1,Neutral,Serbia
-74.61583,24.837833,1,14.88,Facebook,50,0,Unknown,Martinique
-0.32068697,-39.019135,0,45.52,Facebook,55,2,Unknown,Lesotho
68.28353,23.101612,3,29.44,LinkedIn,23,2,Neutral,Iran
47.480812,-26.208809,0,36.26,Facebook,58,0,Unknown,Monaco
74.39915,14.419359,3,21.41,Twitter,28,1,Unknown,Saint Lucia
12.792254,24.472656,2,28.63,LinkedIn,24,2,Positive,Fiji
